成交时间,成交价格,价格变动,成交量,成交金额,性质
14:15:36,18.43,0.01,13,23959,买盘
14:15:39,18.43,0.0,1,1843,买盘
14:15:45,18.42,-0.01,35,64471,卖盘
14:15:48,18.42,0.0,17,31315,卖盘
14:15:54,18.42,0.0,30,55260,卖盘
14:15:57,18.43,0.01,107,197201,买盘
14:16:03,18.43,0.0,3,5529,买盘
14:16:06,18.43,0.0,245,451474,买盘
14:16:09,18.43,0.0,1,1714,卖盘
14:16:12,18.43,0.0,9,16587,买盘
14:16:18,18.42,-0.01,1,1842,卖盘
14:16:21,18.42,0.0,59,108746,卖盘
14:16:24,18.42,0.0,1,1842,卖盘
14:16:27,18.42,0.0,61,112362,卖盘
14:16:30,18.42,0.0,67,123526,卖盘
14:16:33,18.42,0.0,1,1842,卖盘
14:16:36,18.42,0.0,14,25801,卖盘
14:16:39,18.42,0.0,1,1842,卖盘
14:16:42,18.42,0.0,1,1842,卖盘
14:16:45,18.42,0.0,3,5526,卖盘
14:16:48,18.42,0.0,1,1842,卖盘
14:16:51,18.43,0.01,49,90299,买盘
14:16:54,18.43,0.0,22,40546,卖盘
14:16:57,18.43,0.0,1,1843,卖盘
14:17:00,18.43,0.0,7,12903,卖盘
14:17:03,18.43,0.0,1,1843,卖盘
14:17:06,18.43,0.0,14,25815,卖盘
14:17:09,18.43,0.0,29,53475,卖盘
14:17:12,18.43,0.0,20,36868,卖盘
14:17:15,18.43,0.0,1,1843,卖盘
14:17:18,18.43,0.0,1,1843,卖盘
14:17:21,18.43,0.0,1,1843,卖盘
14:17:24,18.43,0.0,5,9215,卖盘
14:17:27,18.43,0.0,66,121648,卖盘
14:17:30,18.43,0.0,31,57133,卖盘
14:17:33,18.43,0.0,11,20273,卖盘
14:17:36,18.43,0.0,64,118015,卖盘
14:17:39,18.43,0.0,1,1843,卖盘
14:17:42,18.43,0.0,2,3686,卖盘
14:17:45,18.43,0.0,11,20283,卖盘
14:17:48,18.43,0.0,1,1843,卖盘
14:17:51,18.43,0.0,1,1843,卖盘
14:17:54,18.43,0.0,22,40567,卖盘
14:17:57,18.43,0.0,2,3686,卖盘
14:18:00,18.43,0.0,1,1843,卖盘
14:18:03,18.43,0.0,146,269243,卖盘
14:18:06,18.43,0.0,34,62688,卖盘
14:18:09,18.43,0.0,2,3686,卖盘
14:18:12,18.43,0.0,4,7372,卖盘
14:18:15,18.43,0.0,1,1843,卖盘
14:18:18,18.43,0.0,44,81150,卖盘
14:18:21,18.43,0.0,1,1843,卖盘
14:18:24,18.43,0.0,38,70105,卖盘
14:18:27,18.43,0.0,50,92188,卖盘
14:18:30,18.43,0.0,164,302252,卖盘
14:18:36,18.43,0.0,112,206617,买盘
14:18:39,18.43,0.0,10,18430,卖盘
14:18:42,18.43,0.0,3,5529,卖盘
14:18:45,18.43,0.0,7,12901,卖盘
14:18:48,18.43,0.0,2,3686,卖盘
14:18:51,18.43,0.0,1,1843,卖盘
14:18:54,18.43,0.0,2,3686,卖盘
14:18:57,18.43,0.0,1,1843,卖盘
14:19:00,18.43,0.0,1,1843,卖盘
14:19:03,18.43,0.0,1,1843,卖盘
14:19:06,18.43,0.0,15,27658,卖盘
14:19:09,18.43,0.0,12,22127,卖盘
14:19:12,18.43,0.0,1,1843,卖盘
14:19:15,18.43,0.0,1,1843,卖盘
14:19:18,18.43,0.0,1,1843,卖盘
14:19:21,18.43,0.0,6,11058,卖盘
14:19:24,18.43,0.0,1,1843,卖盘
14:19:27,18.43,0.0,69,127189,卖盘
14:19:30,18.43,0.0,2,3686,卖盘
14:19:33,18.43,0.0,1,1843,卖盘
14:19:36,18.43,0.0,16,29502,卖盘
14:19:39,18.43,0.0,1,1843,卖盘
14:19:42,18.43,0.0,1,1843,卖盘
14:19:45,18.43,0.0,1,1843,卖盘
14:19:48,18.43,0.0,1,1843,卖盘
14:19:51,18.43,0.0,2,3686,卖盘
14:19:54,18.43,0.0,22,40567,卖盘
14:19:57,18.43,0.0,29,53475,卖盘
14:20:00,18.43,0.0,31,57133,卖盘
14:20:03,18.43,0.0,90,165979,卖盘
14:20:06,18.44,0.01,25,46113,中性盘
14:20:09,18.43,-0.01,69,127185,卖盘
14:20:12,18.44,0.01,2,3688,买盘
14:20:15,18.44,0.0,5,9220,卖盘
14:20:18,18.44,0.0,2,3688,卖盘
14:20:21,18.44,0.0,11,20284,卖盘
14:20:24,18.44,0.0,49,90356,卖盘
14:20:27,18.43,-0.01,32,58997,卖盘
14:20:30,18.43,0.0,1,1843,卖盘
14:20:33,18.43,0.0,2,3686,卖盘
14:20:36,18.43,0.0,14,25815,卖盘
14:20:39,18.43,0.0,57,105107,卖盘
14:20:42,18.43,0.0,1,1843,卖盘
14:20:45,18.43,0.0,1,1843,卖盘
14:20:48,18.43,0.0,2,3686,卖盘
14:20:51,18.43,0.0,1,1843,卖盘
14:20:54,18.43,0.0,2,3686,卖盘
14:20:57,18.43,0.0,1,1843,卖盘
14:21:00,18.43,0.0,3,5529,卖盘
14:21:03,18.43,0.0,2,3686,卖盘
14:21:06,18.43,0.0,45,82972,卖盘
14:21:09,18.43,0.0,1,1843,卖盘
14:21:12,18.43,0.0,1,1843,卖盘
14:21:15,18.43,0.0,11,20273,卖盘
14:21:18,18.43,0.0,1,1843,卖盘
14:21:21,18.43,0.0,30,55290,卖盘
14:21:24,18.43,0.0,7,12901,卖盘
14:21:27,18.43,0.0,31,57133,卖盘
14:21:30,18.43,0.0,3,5529,卖盘
14:21:33,18.43,0.0,1,1843,卖盘
14:21:36,18.43,0.0,20,36879,卖盘
14:21:39,18.43,0.0,1,1843,卖盘
14:21:42,18.43,0.0,2,3686,卖盘
14:21:45,18.43,0.0,1,1843,卖盘
14:21:48,18.43,0.0,49,90350,卖盘
14:21:51,18.43,0.0,1,1843,卖盘
14:21:54,18.43,0.0,14,25803,卖盘
14:21:57,18.43,0.0,3,5529,卖盘
14:22:00,18.43,0.0,36,66348,卖盘
14:22:03,18.43,0.0,1,1843,卖盘
14:22:06,18.43,0.0,18,33187,卖盘
14:22:09,18.43,0.0,1,1843,卖盘
14:22:12,18.43,0.0,52,95836,卖盘
14:22:15,18.43,0.0,2,3686,卖盘
14:22:18,18.43,0.0,1,1843,卖盘
14:22:21,18.43,0.0,1,1843,卖盘
14:22:24,18.43,0.0,1,1843,卖盘
14:22:27,18.43,0.0,2,3686,卖盘
14:22:30,18.43,0.0,1,1843,卖盘
14:22:33,18.43,0.0,17,31331,卖盘
14:22:36,18.43,0.0,21,38717,卖盘
14:22:39,18.43,0.0,7,12901,卖盘
14:22:42,18.43,0.0,3,5529,卖盘
14:22:45,18.43,0.0,238,438634,卖盘
14:22:48,18.43,0.0,59,108737,买盘
14:22:51,18.42,-0.01,2,3685,卖盘
14:22:54,18.42,0.0,4,7371,卖盘
14:22:57,18.42,0.0,27,49755,卖盘
14:23:00,18.42,0.0,10,18429,卖盘
14:23:03,18.42,0.0,8,14743,卖盘
14:23:06,18.42,0.0,24,44221,卖盘
14:23:09,18.42,0.0,114,209998,卖盘
14:23:12,18.42,0.0,2,3684,卖盘
14:23:15,18.42,0.0,1,1842,卖盘
14:23:18,18.42,0.0,19,35001,卖盘
14:23:21,18.42,0.0,32,58944,卖盘
14:23:24,18.42,0.0,3,5527,卖盘
14:23:27,18.42,0.0,1,1842,卖盘
14:23:30,18.42,0.0,101,186042,卖盘
14:23:33,18.42,0.0,1,1842,卖盘
14:23:36,18.42,0.0,30,55288,卖盘
14:23:39,18.42,0.0,54,99468,卖盘
14:23:42,18.42,0.0,1,1842,卖盘
14:23:45,18.42,0.0,2,3684,卖盘
14:23:48,18.42,0.0,2,3685,卖盘
14:23:51,18.42,0.0,228,419976,卖盘
14:23:54,18.42,0.0,1,1842,卖盘
14:23:57,18.42,0.0,13,23946,卖盘
14:24:00,18.42,0.0,364,670851,卖盘
14:24:03,18.42,0.0,21,38690,卖盘
14:24:06,18.42,0.0,104,191583,卖盘
14:24:09,18.42,0.0,28,51576,卖盘
14:24:12,18.42,0.0,11,20262,卖盘
14:24:15,18.42,0.0,2,3684,卖盘
14:24:18,18.42,0.0,1,1842,卖盘
14:24:21,18.43,0.01,143,263452,买盘
14:24:27,18.41,-0.02,45,82890,卖盘
14:24:30,18.42,0.01,25,46065,中性盘
14:24:33,18.41,-0.01,20,36838,卖盘
14:24:36,18.42,0.01,22,40529,买盘
14:24:39,18.42,0.0,4,7368,卖盘
14:24:42,18.42,0.0,13,23958,卖盘
14:24:45,18.42,0.0,1,1842,卖盘
14:24:48,18.42,0.0,2,3684,卖盘
14:24:51,18.42,0.0,1,1842,卖盘
14:24:54,18.42,0.0,1,1842,卖盘
14:24:57,18.42,0.0,1,1842,卖盘
14:25:00,18.42,0.0,22,40525,卖盘
14:25:03,18.42,0.0,2,3684,卖盘
14:25:06,18.42,0.0,51,93992,卖盘
14:25:09,18.4,-0.02,568,1045820,卖盘
14:25:15,18.4,0.0,9,16560,卖盘
14:25:18,18.4,0.0,2,3680,卖盘
14:25:21,18.4,0.0,1,1840,卖盘
14:25:24,18.41,0.01,72,132596,买盘
14:25:27,18.41,0.0,49,90170,中性盘
14:25:30,18.4,-0.01,58,106722,卖盘
14:25:33,18.41,0.01,4,7361,中性盘
14:25:36,18.4,-0.01,69,127028,卖盘
14:25:42,18.4,0.0,8,14727,卖盘
14:25:45,18.4,0.0,38,69956,卖盘
14:25:48,18.4,0.0,77,141680,卖盘
14:25:51,18.4,0.0,2,3680,卖盘
14:25:54,18.4,0.0,20,36804,卖盘
14:25:57,18.4,0.0,1,1840,卖盘
14:26:00,18.4,0.0,2,3680,卖盘
14:26:03,18.4,0.0,329,605362,卖盘
14:26:06,18.4,0.0,15,27613,卖盘
14:26:09,18.4,0.0,82,150880,卖盘
14:26:12,18.4,0.0,64,117760,卖盘
14:26:15,18.4,0.0,44,80960,卖盘
14:26:18,18.4,0.0,48,88320,卖盘
14:26:21,18.4,0.0,31,57050,卖盘
14:26:24,18.4,0.0,27,49680,卖盘
14:26:27,18.35,-0.05,1856,3408670,卖盘
14:26:30,18.4,0.05,19,34929,买盘
14:26:33,18.38,-0.02,14,25750,中性盘
14:26:36,18.38,0.0,68,125051,卖盘
14:26:39,18.39,0.01,14,25746,买盘
14:26:42,18.38,-0.01,2,3676,卖盘
14:26:45,18.39,0.01,19,34941,中性盘
14:26:48,18.38,-0.01,2,3676,卖盘
14:26:51,18.38,0.0,21,38598,卖盘
14:26:54,18.38,0.0,1,1838,卖盘
14:26:57,18.38,0.0,3,5514,卖盘
14:27:00,18.38,0.0,24,44112,卖盘
14:27:03,18.37,-0.01,93,170856,卖盘
14:27:06,18.37,0.0,167,306703,买盘
14:27:09,18.36,-0.01,1862,3416942,卖盘
14:27:12,18.36,0.0,1,1836,卖盘
14:27:15,18.37,0.01,83,152471,买盘
14:27:18,18.37,0.0,333,611241,卖盘
14:27:21,18.37,0.0,45,82669,卖盘
14:27:24,18.37,0.0,32,58784,卖盘
14:27:27,18.37,0.0,6,11022,卖盘
14:27:30,18.37,0.0,71,130427,卖盘
14:27:33,18.37,0.0,11,20207,卖盘
14:27:36,18.37,0.0,18,33079,卖盘
14:27:39,18.37,0.0,1338,2456616,卖盘
14:27:42,18.37,0.0,21,38585,卖盘
14:27:45,18.37,0.0,15,27555,卖盘
14:27:48,18.37,0.0,8,14701,卖盘
14:27:51,18.37,0.0,72,132264,卖盘
14:27:57,18.36,-0.01,1,1836,卖盘
14:28:00,18.35,-0.01,1325,2431631,卖盘
14:28:03,18.36,0.01,3,5508,买盘
14:28:06,18.35,-0.01,45,82631,卖盘
14:28:09,18.36,0.01,2,3671,中性盘
14:28:12,18.35,-0.01,16,29365,卖盘
14:28:15,18.35,0.0,63,115605,卖盘
14:28:18,18.35,0.0,24,44040,卖盘
14:28:21,18.35,0.0,69,126615,卖盘
14:28:24,18.35,0.0,21,38535,卖盘
14:28:27,18.35,0.0,68,124818,卖盘
14:28:30,18.34,-0.01,479,878782,卖盘
14:28:33,18.36,0.02,374,686542,买盘
14:28:36,18.36,0.0,91,167039,卖盘
14:28:39,18.36,0.0,1,1836,卖盘
14:28:42,18.36,0.0,22,40392,卖盘
14:28:45,18.36,0.0,10,18360,买盘
14:28:48,18.35,-0.01,1,1835,卖盘
14:28:51,18.35,0.0,6,11013,卖盘
14:28:54,18.35,0.0,2,3671,卖盘
14:28:57,18.35,0.0,5,9177,卖盘
14:29:00,18.35,0.0,20,36700,卖盘
14:29:03,18.35,0.0,12,22020,卖盘
14:29:06,18.35,0.0,17,31211,卖盘
14:29:09,18.35,0.0,32,58720,卖盘
14:29:12,18.35,0.0,1,1835,卖盘
14:29:15,18.35,0.0,49,89942,卖盘
14:29:18,18.35,0.0,7,12847,卖盘
14:29:21,18.35,0.0,19,34883,卖盘
14:29:24,18.35,0.0,164,300986,卖盘
14:29:27,18.35,0.0,49,90090,卖盘
14:29:30,18.35,0.0,7,12845,卖盘
14:29:33,18.35,0.0,24,44040,卖盘
14:29:36,18.35,0.0,46,84453,卖盘
14:29:39,18.35,0.0,11,20195,卖盘
14:29:42,18.35,0.0,2,3670,卖盘
14:29:45,18.35,0.0,1,1835,卖盘
14:29:48,18.35,0.0,58,106430,卖盘
14:29:51,18.35,0.0,1,1835,卖盘
14:29:54,18.35,0.0,39,71593,卖盘
14:29:57,18.35,0.0,153,280755,卖盘
14:30:00,18.35,0.0,148,271714,卖盘
14:30:03,18.35,0.0,1,1835,卖盘
14:30:06,18.35,0.0,183,335690,卖盘
14:30:09,18.35,0.0,56,102760,买盘
14:30:12,18.34,-0.01,32,58719,卖盘
14:30:15,18.34,0.0,29,53210,卖盘
14:30:18,18.34,0.0,20,36684,卖盘
14:30:21,18.34,0.0,35,64190,卖盘
14:30:24,18.34,0.0,7,12838,卖盘
14:30:27,18.35,0.01,41,75198,买盘
14:30:30,18.35,0.0,40,73362,买盘
14:30:33,18.34,-0.01,42,77029,卖盘
14:30:36,18.34,0.0,46,84387,卖盘
14:30:39,18.35,0.01,151,277085,买盘
14:30:42,18.34,-0.01,59,108242,卖盘
14:30:45,18.34,0.0,2,3668,卖盘
14:30:48,18.35,0.01,707,1297344,买盘
14:30:51,18.35,0.0,27,49546,卖盘
14:30:54,18.35,0.0,1,1835,卖盘
14:30:57,18.35,0.0,57,104633,卖盘
14:31:00,18.34,-0.01,182,333869,卖盘
14:31:03,18.35,0.01,365,670134,买盘
14:31:06,18.37,0.02,49,89971,买盘
14:31:09,18.36,-0.01,34,62413,中性盘
14:31:12,18.36,0.0,150,275400,卖盘
14:31:15,18.36,0.0,64,117502,买盘
14:31:18,18.37,0.01,70,128527,买盘
14:31:21,18.36,-0.01,18,33062,买盘
14:31:24,18.36,0.0,4,7344,卖盘
14:31:27,18.36,0.0,1,1836,卖盘
14:31:30,18.37,0.01,4,7346,买盘
14:31:33,18.36,-0.01,1,1836,卖盘
14:31:36,18.37,0.01,14,25717,买盘
14:31:39,18.37,0.0,19,34902,买盘
14:31:42,18.37,0.0,5,9185,卖盘
14:31:45,18.37,0.0,40,73480,卖盘
14:31:48,18.37,0.0,5,9184,买盘
14:31:54,18.37,0.0,12,22043,买盘
14:31:57,18.37,0.0,37,67967,买盘
14:32:00,18.37,0.0,4,7347,买盘
14:32:03,18.36,-0.01,4,7345,卖盘
14:32:06,18.36,0.0,49,90009,卖盘
14:32:09,18.36,0.0,85,156103,卖盘
14:32:12,18.36,0.0,40,73456,卖盘
14:32:15,18.37,0.01,15,27550,买盘
14:32:18,18.36,-0.01,1,1836,卖盘
14:32:21,18.37,0.01,6,11021,买盘
14:32:24,18.38,0.01,601,1104113,买盘
14:32:27,18.37,-0.01,7,12857,中性盘
14:32:30,18.36,-0.01,12,22038,卖盘
14:32:33,18.36,0.0,5,9184,卖盘
14:32:36,18.38,0.02,71,130393,买盘
14:32:39,18.37,-0.01,7,12859,买盘
14:32:42,18.37,0.0,3,5511,卖盘
14:32:45,18.37,0.0,37,67969,卖盘
14:32:54,18.38,0.01,183,336315,买盘
14:32:57,18.38,0.0,46,84546,买盘
14:33:00,18.37,-0.01,2,3674,卖盘
14:33:03,18.37,0.0,1,1837,卖盘
14:33:06,18.38,0.01,88,161701,买盘
14:33:09,18.38,0.0,40,73499,买盘
14:33:12,18.36,-0.02,1,1836,卖盘
14:33:15,18.37,0.01,11,20206,买盘
14:33:18,18.36,-0.01,43,78948,卖盘
14:33:21,18.36,0.0,1,1836,卖盘
14:33:24,18.36,0.0,2,3672,卖盘
14:33:27,18.37,0.01,12,22042,买盘
14:33:30,18.36,-0.01,1,1836,卖盘
14:33:33,18.36,0.0,1,1836,卖盘
14:33:36,18.36,0.0,59,108340,卖盘
14:33:39,18.36,0.0,1,1836,卖盘
14:33:42,18.36,0.0,17,31212,卖盘
14:33:45,18.37,0.01,11,20206,买盘
14:33:48,18.36,-0.01,10,18360,卖盘
14:33:51,18.36,0.0,2,3672,卖盘
14:33:54,18.36,0.0,2,3672,卖盘
14:33:57,18.36,0.0,1,1836,卖盘
14:34:00,18.36,0.0,26,47736,卖盘
14:34:03,18.37,0.01,40,73478,买盘
14:34:06,18.37,0.0,44,80825,买盘
14:34:09,18.36,-0.01,1,1836,卖盘
14:34:12,18.36,0.0,15,27540,卖盘
14:34:15,18.37,0.01,11,20206,买盘
14:34:18,18.37,0.0,39,71642,买盘
14:34:21,18.37,0.0,42,77152,买盘
14:34:24,18.37,0.0,30,55109,买盘
14:34:27,18.36,-0.01,1,1836,卖盘
14:34:30,18.36,0.0,1,1836,卖盘
14:34:33,18.37,0.01,68,124914,买盘
14:34:36,18.36,-0.01,18,33061,卖盘
14:34:39,18.37,0.01,6,11021,买盘
14:34:42,18.36,-0.01,2,3672,卖盘
14:34:45,18.37,0.01,7,12858,买盘
14:34:48,18.37,0.0,12,22042,买盘
14:34:51,18.36,-0.01,3,5508,卖盘
14:34:54,18.37,0.01,48,88175,买盘
14:34:57,18.37,0.0,8,14695,买盘
14:35:00,18.37,0.0,27,49598,买盘
14:35:03,18.36,-0.01,2,3672,卖盘
14:35:06,18.36,0.0,30,55097,卖盘
14:35:09,18.36,0.0,70,128570,卖盘
14:35:12,18.37,0.01,31,56940,买盘
14:35:15,18.36,-0.01,287,526932,卖盘
14:35:18,18.36,0.0,11,20196,买盘
14:35:21,18.36,0.0,107,196452,买盘
14:35:24,18.36,0.0,25,45899,买盘
14:35:27,18.35,-0.01,26,47727,卖盘
14:35:30,18.35,0.0,13,23856,卖盘
14:35:33,18.36,0.01,24,44063,买盘
14:35:36,18.37,0.01,24,44066,买盘
14:35:39,18.37,0.0,19,34901,买盘
14:35:42,18.36,-0.01,3,5508,卖盘
14:35:45,18.36,0.0,54,99177,卖盘
14:35:48,18.37,0.01,87,159818,买盘
14:35:51,18.37,0.0,436,800931,买盘
14:35:54,18.37,0.0,26,47773,卖盘
14:35:57,18.37,0.0,24,44088,卖盘
14:36:00,18.36,-0.01,3,5508,卖盘
14:36:06,18.37,0.01,23,42245,买盘
14:36:09,18.37,0.0,93,170830,买盘
14:36:12,18.37,0.0,4,7346,买盘
14:36:15,18.37,0.0,46,84501,买盘
14:36:18,18.36,-0.01,1,1836,卖盘
14:36:21,18.37,0.01,41,75316,买盘
14:36:24,18.37,0.0,18,33065,买盘
14:36:27,18.36,-0.01,106,194616,卖盘
14:36:30,18.36,0.0,31,56916,卖盘
14:36:33,18.36,0.0,1,1836,卖盘
14:36:36,18.37,0.01,42,77153,买盘
14:36:39,18.36,-0.01,31,56916,卖盘
14:36:42,18.37,0.01,25,45920,买盘
14:36:45,18.36,-0.01,6,11016,卖盘
14:36:48,18.36,0.0,109,200124,卖盘
14:36:51,18.36,0.0,11,20196,卖盘
14:36:54,18.36,0.0,54,99144,卖盘
14:36:57,18.36,0.0,2,3672,卖盘
14:37:00,18.36,0.0,3,5508,卖盘
14:37:03,18.36,0.0,2,3672,卖盘
14:37:06,18.36,0.0,31,56931,卖盘
14:37:09,18.36,0.0,20,36720,卖盘
14:37:18,18.36,0.0,6,11015,买盘
14:37:21,18.35,-0.01,1,1835,卖盘
14:37:24,18.35,0.0,9,16515,卖盘
14:37:27,18.35,0.0,1,1835,卖盘
14:37:30,18.35,0.0,11,20185,卖盘
14:37:33,18.35,0.0,45,82613,卖盘
14:37:36,18.36,0.01,38,69745,买盘
14:37:39,18.36,0.0,49,89932,买盘
14:37:42,18.35,-0.01,87,159686,卖盘
14:37:45,18.36,0.01,2,3671,中性盘
14:37:48,18.36,0.0,4,7343,买盘
14:37:51,18.35,-0.01,1,1835,卖盘
14:37:54,18.36,0.01,25,45898,买盘
14:37:57,18.35,-0.01,33,60555,卖盘
14:38:00,18.36,0.01,31,56915,买盘
14:38:03,18.35,-0.01,1,1835,卖盘
14:38:06,18.36,0.01,226,414744,买盘
14:38:09,18.35,-0.01,1,1835,卖盘
14:38:12,18.35,0.0,1,1835,卖盘
14:38:15,18.35,0.0,171,313935,卖盘
14:38:18,18.35,0.0,1,1835,卖盘
14:38:21,18.35,0.0,2,3670,卖盘
14:38:24,18.35,0.0,11,20185,卖盘
14:38:27,18.35,0.0,457,838599,卖盘
14:38:30,18.35,0.0,10,18350,买盘
14:38:33,18.35,0.0,1,1835,买盘
14:38:36,18.35,0.0,16,29358,买盘
14:38:39,18.34,-0.01,17,31178,卖盘
14:38:42,18.34,0.0,6,11009,卖盘
14:38:45,18.34,0.0,180,330293,卖盘
14:38:48,18.35,0.01,14,25687,卖盘
14:38:51,18.35,0.0,3,5503,中性盘
14:38:54,18.35,0.0,34,62390,卖盘
14:38:57,18.35,0.0,9,16514,中性盘
14:39:00,18.35,0.0,1,1835,中性盘
14:39:03,18.34,-0.01,2,3668,卖盘
14:39:06,18.35,0.01,18,33042,中性盘
14:39:09,18.35,0.0,1,1835,卖盘
14:39:12,18.35,0.0,1,1835,卖盘
14:39:15,18.35,0.0,40,73438,卖盘
14:39:18,18.35,0.0,11,20185,卖盘
14:39:21,18.35,0.0,2,3670,卖盘
14:39:24,18.36,0.01,30,55076,买盘
14:39:27,18.36,0.0,13,23865,买盘
14:39:30,18.35,-0.01,1,1835,卖盘
14:39:33,18.35,0.0,2,3670,卖盘
14:39:36,18.36,0.01,36,66095,买盘
14:39:39,18.36,0.0,13,23859,买盘
14:39:42,18.35,-0.01,1,1835,卖盘
14:39:45,18.35,0.0,2,3670,卖盘
14:39:48,18.35,0.0,2,3670,卖盘
14:39:51,18.36,0.01,189,346982,买盘
14:39:54,18.37,0.01,23,42248,买盘
14:39:57,18.35,-0.02,165,302930,卖盘
14:40:00,18.35,0.0,15,27525,卖盘
14:40:03,18.36,0.01,24,44064,买盘
14:40:06,18.37,0.01,57,104708,买盘
14:40:09,18.36,-0.01,13,23868,卖盘
14:40:12,18.38,0.02,470,862722,买盘
14:40:15,18.36,-0.02,2,3672,中性盘
14:40:18,18.36,0.0,1,1836,卖盘
14:40:21,18.36,0.0,3,5508,卖盘
14:40:24,18.36,0.0,1,1836,卖盘
14:40:27,18.36,0.0,2,3672,卖盘
14:40:30,18.37,0.01,4,7346,买盘
14:40:33,18.36,-0.01,1,1836,卖盘
14:40:36,18.37,0.01,109,200187,买盘
14:40:39,18.37,0.0,43,78970,中性盘
14:40:42,18.37,0.0,20,36740,卖盘
14:40:45,18.36,-0.01,40,73457,卖盘
14:40:48,18.37,0.01,2,3674,买盘
14:40:51,18.37,0.0,28,51436,卖盘
14:40:54,18.37,0.0,1,1837,卖盘
14:40:57,18.37,0.0,4,7348,卖盘
14:41:00,18.37,0.0,1,1837,卖盘
14:41:03,18.38,0.01,8,14701,买盘
14:41:06,18.38,0.0,16,29405,买盘
14:41:09,18.37,-0.01,10,18370,卖盘
14:41:12,18.37,0.0,2,3674,卖盘
14:41:15,18.37,0.0,116,213092,卖盘
14:41:18,18.38,0.01,49,90061,买盘
14:41:21,18.37,-0.01,6,11022,卖盘
14:41:24,18.36,-0.01,6,11016,卖盘
14:41:27,18.37,0.01,28,51436,中性盘
14:41:30,18.36,-0.01,29,53244,卖盘
14:41:33,18.37,0.01,116,213091,买盘
14:41:36,18.36,-0.01,43,78962,卖盘
14:41:39,18.37,0.01,155,284733,买盘
14:41:42,18.36,-0.01,108,198387,卖盘
14:41:45,18.36,0.0,1,1836,卖盘
14:41:48,18.38,0.02,20,36756,买盘
14:41:51,18.36,-0.02,5,9180,卖盘
14:41:54,18.38,0.02,40,73516,买盘
14:41:57,18.38,0.0,21,38597,买盘
14:42:00,18.36,-0.02,35,64273,卖盘
14:42:03,18.37,0.01,1004,1842266,中性盘
14:42:06,18.34,-0.03,224,411026,卖盘
14:42:09,18.38,0.04,143,262767,买盘
14:42:12,18.38,0.0,79,145201,买盘
14:42:15,18.38,0.0,84,154391,买盘
14:42:18,18.38,0.0,4,7352,卖盘
14:42:21,18.39,0.01,40,73541,买盘
14:42:24,18.38,-0.01,8,14704,买盘
14:42:27,18.37,-0.01,1,1837,卖盘
14:42:30,18.37,0.0,1,1837,卖盘
14:42:33,18.38,0.01,11,20217,买盘
14:42:36,18.38,0.0,26,47786,买盘
14:42:39,18.37,-0.01,2,3545,卖盘
14:42:42,18.37,0.0,185,339854,卖盘
14:42:45,18.37,0.0,4,7348,卖盘
14:42:48,18.37,0.0,1,1837,卖盘
14:42:51,18.37,0.0,2,3674,卖盘
14:42:54,18.37,0.0,1,1837,卖盘
14:42:57,18.37,0.0,5,9185,卖盘
14:43:00,18.37,0.0,11,20214,卖盘
14:43:03,18.38,0.01,3,5513,买盘
14:43:06,18.38,0.0,15,27568,买盘
14:43:09,18.38,0.0,2,3675,买盘
14:43:12,18.38,0.0,4,7351,买盘
14:43:15,18.37,-0.01,1,1837,卖盘
14:43:18,18.37,0.0,1,1837,卖盘
14:43:21,18.37,0.0,36,66136,卖盘
14:43:24,18.37,0.0,1,1837,卖盘
14:43:27,18.38,0.01,11,20217,买盘
14:43:30,18.38,0.0,39,71681,买盘
14:43:33,18.37,-0.01,2,3674,卖盘
14:43:36,18.38,0.01,15,27568,买盘
14:43:39,18.38,0.0,2,3675,买盘
14:43:42,18.37,-0.01,1,1837,卖盘
14:43:45,18.37,0.0,1,1837,卖盘
14:43:48,18.37,0.0,160,294023,卖盘
14:43:51,18.37,0.0,1,1837,卖盘
14:43:54,18.37,0.0,24,44088,卖盘
14:43:57,18.37,0.0,9,16533,卖盘
14:44:00,18.37,0.0,21,38577,卖盘
14:44:03,18.37,0.0,22,40414,卖盘
14:44:06,18.38,0.01,25,45949,买盘
14:44:09,18.37,-0.01,1,1837,卖盘
14:44:12,18.37,0.0,1,1837,卖盘
14:44:15,18.38,0.01,42,77165,买盘
14:44:18,18.38,0.0,6,11027,买盘
14:44:21,18.37,-0.01,2,3674,卖盘
14:44:24,18.38,0.01,35,64316,买盘
14:44:27,18.37,-0.01,9,17275,卖盘
14:44:30,18.37,0.0,4,7348,卖盘
14:44:33,18.38,0.01,13,23893,买盘
14:44:36,18.38,0.0,105,192989,买盘
14:44:39,18.38,0.0,23,42273,买盘
14:44:42,18.38,0.0,2,3675,买盘
14:44:45,18.37,-0.01,2,3674,卖盘
14:44:48,18.38,0.01,6,11027,买盘
14:44:51,18.37,-0.01,24,44088,卖盘
14:44:54,18.38,0.01,201,369436,买盘
14:44:57,18.37,-0.01,10,18378,卖盘
14:45:00,18.38,0.01,4,7350,买盘
14:45:03,18.38,0.0,2,3675,买盘
14:45:06,18.38,0.0,19,34920,买盘
14:45:09,18.37,-0.01,1,1837,卖盘
14:45:12,18.37,0.0,11,20207,卖盘
14:45:15,18.37,0.0,1,1837,卖盘
14:45:18,18.37,0.0,4,7348,卖盘
14:45:21,18.37,0.0,1,1837,卖盘
14:45:24,18.37,0.0,1,1837,卖盘
14:45:27,18.37,0.0,132,242564,卖盘
